DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2014,54.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2015,56.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2016,58.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2017,59.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2018,61.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2019,62.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2020,60.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2021,62.1,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2022,63.7,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2023,65.4,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Spain,2024,66.5,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2009,60.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2010,60.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2011,60.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2012,61.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2013,61.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2014,62.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2015,63.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2016,64.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2017,65.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2018,66.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2019,67.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2020,66.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2021,67.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2022,69.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2023,70.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2024,70.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2009,71.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2010,70.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2011,70.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2012,71.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2013,71.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2014,71.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2015,70.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2016,70.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2017,71.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2018,73.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2019,74.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2020,73.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2021,75.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2022,77.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2023,78.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Finland,2024,76.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2009,65.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2010,65.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2011,65.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2012,66.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2013,66.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2014,67.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2015,67.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2016,67.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2017,68.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2018,68.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2019,69.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2020,69.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2021,70.2,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2022,71.2,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2023,71.7,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,France,2024,72.2,d,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2009,58.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2010,56.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2011,53.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2012,52.6,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2013,52.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2014,54.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2015,55.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2016,56.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2017,58.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2018,59.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2019,61.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2020,61.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2021,63.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2022,65.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2023,66.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Croatia,2024,70.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2009,58.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2010,59.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2011,59.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2012,60.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2013,61.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2014,64.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2015,66.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2016,68.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 20 to 64 years,Percentage of total population,Hungary,2017,69.9,,
